4 12.087743
5 15.856704
7 23.278233
9 30.328764
11 36.896627
13 42.957217
16 51.090366
20 60.112102
23 65.487540
28 72.001481
33 76.302772
38 79.529380
45 83.546893
52 87.564945
60 92.451277
69 98.616614
79 106.493486
91 117.370017
104 130.731885
119 147.844237
135 167.633140
154 192.579286
174 219.938297
198 253.685590
223 289.443389
252 331.271012
285 378.912381
321 430.611740
362 488.960327
407 552.350474
457 622.182364
513 700.050666
575 786.364441
645 884.554365
723 995.487094
809 1120.245732
905 1263.085174
1011 1425.326499
1130 1612.511133
1261 1823.527031
1407 2063.315617
1570 2334.899863
1750 2637.017893
1950 2972.947616
2172 3344.084590
2418 3751.076273
2690 4191.821962
2993 4666.069282
3327 5163.646905
3699 5686.578998
4109 6232.387711
4564 6812.797724
5068 7433.117900
5625 8094.069631
6242 8790.610299
6925 9513.356638
7679 10261.448262
8514 11043.463822
9437 11862.686652
10457 12719.657077
11585 13598.691062
12831 14472.989820
14207 15345.323834
15728 16200.577238
17407 17030.207949
19262 17873.102178
21310 18826.455772
23571 20003.310033
26066 21442.939406
28820 23087.478777
31859 24572.884289
35212 25873.511132
