4 1.251956
5 1.608675
7 2.378083
9 3.196799
11 4.048365
13 4.927757
16 6.308662
20 8.258970
23 9.764486
28 12.289993
33 14.822209
38 17.354978
45 20.927456
52 24.569485
60 28.869758
69 33.930302
79 39.866888
91 47.487700
104 56.336341
119 67.152273
135 79.213557
154 94.079657
174 110.289690
198 130.434417
223 152.168238
252 178.249469
285 208.888349
321 243.067952
362 282.259458
407 324.655516
457 370.003656
513 417.910971
575 467.096971
645 518.064873
723 570.174955
809 623.171021
905 677.591916
1011 731.641686
1130 784.849193
1261 836.122174
1407 884.926219
1570 925.688960
1750 960.536611
1950 988.236974
2172 1012.941140
2418 1035.120661
2690 1051.576121
2993 1062.459147
3327 1073.875120
3699 1092.061195
4109 1117.253113
