4 14.073384
5 16.305511
7 19.887932
9 22.894349
11 25.645710
13 28.296375
16 32.299507
20 38.006552
23 42.657394
28 51.104128
33 60.442597
38 70.735255
45 86.698708
52 104.244929
60 125.936908
69 152.109749
79 182.907202
91 221.416070
104 264.076827
119 313.570427
135 366.018454
154 427.471984
174 491.282912
198 567.184879
223 645.992618
252 737.286078
285 840.767151
321 952.774779
362 1078.726502
407 1214.103131
457 1359.922892
513 1516.145623
575 1679.046720
645 1849.429433
723 2023.983953
809 2203.329141
905 2395.342646
1011 2604.616404
1130 2835.500540
1261 3079.330687
1407 3337.756233
1570 3614.872311
1750 3905.346614
1950 4196.268538
2172 4487.060261
2418 4794.568731
2690 5132.453537
2993 5503.064917
3327 5873.194498
3699 6210.594421
4109 6524.559340
4564 6825.725950
5068 7102.144213
5625 7314.563585
6242 7434.361805
6925 7550.449823
7679 7725.407510
8514 7968.223489
9437 8248.543357
