4 5.572603
5 7.135743
7 10.089320
9 12.805879
11 15.313339
13 17.665724
16 21.066522
20 25.743589
23 29.588676
28 36.866412
33 45.306263
38 54.888022
45 70.087029
52 87.159310
60 108.677842
69 135.067263
79 166.634388
91 207.058087
104 253.368640
119 309.414103
135 371.753335
154 448.794600
174 533.198833
198 638.734493
223 753.213763
252 891.217562
285 1054.440960
321 1239.422787
362 1457.542272
407 1703.586333
457 1981.696249
513 2295.370018
575 2642.529184
645 3032.839010
723 3465.507866
809 3941.648912
905 4475.081655
1011 5070.771561
1130 5752.678457
1261 6523.440613
1407 7410.259128
1570 8436.122991
1750 9609.304454
1950 10952.380308
2172 12478.414874
2418 14196.416082
2690 16107.940735
2993 18226.421618
3327 20518.135323
3699 22979.310977
4109 25552.023748
4564 28242.924948
5068 31061.628196
5625 34051.488106
6242 37298.471400
6925 40863.841249
7679 44761.812579
8514 49006.283445
9437 53578.483691
10457 58428.876825
11585 63466.715343
12831 68700.558801
14207 74288.108027
15728 80174.042164
17407 85957.488710
19262 91244.312127
21310 95747.873038
23571 99464.730327
26066 102635.277774
28820 105531.949383
31859 108534.035354
35212 112120.271033
