4 444.111087
5 584.322026
7 876.502024
9 1119.676684
11 1276.017594
13 1341.472321
16 1348.122084
20 1399.653251
23 1474.940873
28 1562.274350
33 1685.002406
38 1802.760816
45 1991.234712
52 2187.371699
60 2430.607468
69 2724.258548
79 3069.293052
91 3499.589721
104 3969.735621
119 4500.409354
135 5043.500381
154 5647.158291
174 6226.578464
198 6856.902078
223 7465.480176
252 8148.150459
285 8944.752724
321 9881.828434
362 11036.560019
407 12375.966732
457 13925.170262
513 15720.586815
575 17722.863637
645 19918.546502
723 22178.225319
809 24383.099898
905 26483.833740
1011 28417.745980
1130 30242.359092
1261 32004.340039
1407 33813.628078
1570 35688.923712
1750 37573.454109
1950 39518.011065
2172 41509.596591
2418 43526.679038
2690 45625.827985
2993 47823.307734
3327 50093.969325
3699 52511.398390
4109 55182.809146
4564 58142.261576
5068 61356.331707
5625 64821.690234
6242 68449.933949
6925 72253.616925
7679 76388.362099
