4 45.001566
5 58.280319
7 85.084329
9 111.876286
11 137.672179
13 161.844883
16 194.667981
20 232.388249
23 257.165592
28 294.790521
33 330.502847
38 365.429832
45 413.834402
52 462.485234
60 519.291641
69 585.747582
79 663.180908
91 761.193373
104 872.776809
119 1006.194267
135 1150.842799
154 1321.390093
174 1495.808595
198 1696.308204
223 1894.831889
252 2114.609359
285 2358.685250
321 2629.934469
362 2962.267065
407 3369.138766
457 3870.826214
513 4484.261263
575 5220.752627
645 6117.162993
723 7183.150991
809 8423.019611
905 9868.994511
1011 11520.515426
1130 13425.002677
1261 15561.828919
1407 17977.919088
1570 20709.355559
1750 23771.803710
1950 27251.164716
2172 31202.374439
2418 35640.602547
2690 40535.852753
2993 45882.024599
3327 51582.338050
3699 57673.276972
4109 64047.901548
4564 70695.215525
5068 77590.089953
5625 84641.843593
6242 91801.860398
6925 99155.686649
7679 104853.629256
8514 108552.486152
