4 5.321808
5 6.726515
7 9.470057
9 12.250885
11 15.148568
13 18.196493
16 23.054671
20 29.979983
23 35.410862
28 44.733904
33 54.262579
38 63.924913
45 77.692538
52 91.785233
60 108.250363
69 126.995395
79 147.773767
91 172.356396
104 198.143382
119 226.195414
135 253.770877
154 283.413504
174 311.550266
198 342.451989
223 372.844391
252 407.254708
285 446.049874
321 487.847048
362 535.086032
407 588.164085
457 647.972168
513 715.101946
575 789.683456
645 871.986354
723 958.512988
809 1050.117171
905 1148.154345
1011 1251.055877
1130 1359.103284
1261 1471.886042
1407 1597.307527
1570 1738.644331
1750 1894.090562
1950 2060.344334
2172 2233.069463
2418 2407.831875
2690 2590.185752
2993 2801.364397
3327 3041.215409
3699 3310.595260
4109 3552.267801
