4 6.693300
5 8.373094
7 11.306711
9 13.855652
11 16.161746
13 18.284936
16 21.190880
20 24.603098
23 26.829860
28 29.938234
33 32.394994
38 34.474290
45 37.302498
52 40.397523
60 44.297080
69 48.983321
79 54.450575
91 61.347407
104 69.278194
119 79.041280
135 90.102895
154 103.864719
174 118.889032
198 137.675448
223 158.136930
252 182.942723
285 212.476753
321 246.118028
362 286.094541
407 331.685431
457 383.893479
513 443.532451
575 509.884677
645 584.258420
723 666.196441
809 755.615690
905 854.323508
1011 961.580783
1130 1079.389121
1261 1206.440292
1407 1346.178713
1570 1496.578024
1750 1661.166964
1950 1853.991133
2172 2086.459357
2418 2356.964320
2690 2657.412248
2993 2983.060873
3327 3324.075242
