4 18.010434
5 21.073211
7 26.513648
9 31.817850
11 37.133938
13 42.424664
16 50.202676
20 59.909961
23 66.721323
28 77.844117
33 89.067096
38 100.390678
45 116.939330
52 134.840010
60 156.572810
69 182.611119
79 213.864882
91 254.782278
104 303.347302
119 364.615975
135 435.616223
154 526.244374
174 627.015507
198 752.245808
223 885.177891
252 1040.125521
285 1214.370528
321 1398.653761
362 1599.716464
407 1812.080115
457 2043.685528
513 2304.038777
575 2597.279481
645 2932.750508
723 3306.248712
809 3715.762699
905 4179.941823
1011 4718.197367
1130 5365.689467
1261 6128.991195
1407 7025.970412
1570 8065.655824
1750 9226.077265
1950 10501.461308
2172 11876.692020
2418 13319.458149
2690 14759.887604
2993 16116.218304
3327 17291.750855
3699 18324.174370
4109 19347.472796
4564 20548.840464
5068 22094.536466
5625 24039.977163
6242 26300.540463
6925 28858.763536
7679 31821.590624
8514 35333.970109
9437 39482.251181
10457 44415.893239
11585 50325.513768
12831 57344.117231
14207 65635.742695
15728 75254.437297
