4 3.677056
5 4.603212
7 6.487394
9 8.527241
11 10.774841
13 13.238753
16 17.319214
20 23.388012
23 28.330889
28 37.137295
33 46.436859
38 56.034695
45 69.740616
52 83.566679
60 99.324873
69 116.847288
79 136.016469
91 158.723620
104 183.260217
119 211.984824
135 243.562443
154 282.530446
174 325.143546
198 377.995654
223 434.493816
252 501.341247
285 578.517005
321 663.279004
362 759.541232
407 863.993913
457 977.932141
513 1102.443796
575 1236.121402
645 1381.471155
723 1536.430945
809 1699.107057
905 1870.855753
1011 2048.640729
1130 2235.059319
1261 2427.921907
1407 2631.146174
1570 2845.021263
1750 3065.408180
1950 3291.255607
2172 3522.757508
2418 3764.351887
2690 4018.751765
2993 4288.157154
3327 4565.637445
3699 4848.321793
4109 5135.939957
4564 5441.096197
5068 5774.491990
5625 6135.876432
6242 6515.544942
6925 6907.660677
7679 7310.700963
8514 7727.942910
9437 8146.138187
10457 8552.181575
11585 8923.696166
12831 9251.168274
14207 9539.362864
15728 9815.541418
17407 10095.529231
19262 10405.008642
21310 10757.751581
23571 11149.866526
26066 11609.456032
28820 12139.543127
31859 12669.647934
35212 13307.015484
