4 4.630198
5 5.727918
7 7.876418
9 10.053836
11 12.314914
13 14.719250
16 18.743842
20 25.071710
23 30.518884
28 40.847945
33 52.733693
38 66.129334
45 87.359748
52 111.384199
60 142.127162
69 180.699158
79 228.215866
91 291.251618
104 366.358298
119 461.074589
135 570.762683
154 711.444709
174 870.319076
198 1073.398652
223 1296.703082
252 1567.360131
285 1887.655819
321 2251.898375
362 2685.047257
407 3168.599245
457 3681.602976
513 4199.146231
575 4702.370357
645 5207.518184
723 5727.615699
809 6276.789113
905 6886.877671
1011 7583.527831
1130 8403.963975
1261 9349.778241
1407 10443.962713
1570 11705.338955
1750 13127.549790
1950 14721.820124
2172 16497.405744
2418 18455.101774
2690 20603.273988
2993 22992.515574
3327 25645.850453
3699 28671.931399
4109 32172.005356
4564 36352.189320
5068 41390.580798
5625 47443.667730
6242 54657.064120
6925 63112.184729
7679 73125.110173
8514 84899.352193
9437 98452.789353
10457 113954.245920
11585 131591.208801
12831 151361.157901
14207 173267.787389
15728 197378.443814
17407 223826.779602
19262 252935.804605
21310 285136.293459
23571 320756.318483
26066 359724.420422
28820 401726.311122
31859 446604.199570
35212 494388.662602
