4 4.352965
5 5.435554
7 7.558966
9 9.704601
11 11.914957
13 14.234260
16 18.014531
20 23.702503
23 28.407055
28 36.953455
33 46.296441
38 56.351966
45 71.559643
52 88.017113
60 108.243186
69 132.572593
79 161.169964
91 197.063729
104 237.231316
119 284.557820
135 335.633091
154 396.575655
174 460.636409
198 536.966739
223 615.663039
252 706.097842
285 808.481151
321 920.336393
362 1049.168323
407 1194.234940
457 1361.663298
513 1557.511491
575 1784.120076
645 2051.562648
723 2363.489902
809 2723.325064
905 3142.804649
1011 3624.866397
1130 4185.545583
1261 4821.069563
1407 5545.410731
1570 6364.758730
1750 7269.639506
1950 8262.075970
2172 9337.592213
2418 10493.894997
2690 11734.585596
2993 13087.266459
3327 14582.495583
3699 16282.206102
4109 18212.173524
4564 20428.514808
5068 22975.638501
5625 25888.099131
6242 29227.004646
6925 33064.270605
7679 37488.277415
8514 42676.863053
9437 48767.256418
10457 55864.852748
11585 64088.202570
12831 73441.402879
14207 83835.138088
15728 95191.700681
17407 107468.097244
19262 120649.210529
21310 134734.513162
23571 149828.852133
26066 165979.662988
28820 183205.105261
31859 201551.958274
35212 220996.400149
