4 5.588167
5 6.908418
7 9.279777
9 11.422109
11 13.415923
13 15.328013
16 18.165195
20 22.052672
23 25.139872
28 30.724523
33 36.908090
38 43.767918
45 54.602665
52 66.774934
60 82.102909
69 100.875459
79 123.293507
91 151.900945
104 184.499668
119 223.673307
135 266.837883
154 319.461474
174 376.003522
198 444.872754
223 517.330547
252 601.950779
285 698.896520
321 805.834611
362 930.153789
407 1071.111674
457 1234.459023
513 1426.432890
575 1650.159805
645 1916.437234
723 2229.299393
809 2592.283148
905 3016.521389
1011 3503.214384
1130 4066.190808
1261 4697.420933
1407 5403.814724
1570 6185.263652
1750 7030.585455
1950 7942.415903
2172 8918.725315
2418 9961.735942
2690 11082.573469
2993 12301.240932
3327 13606.616204
3699 15021.766649
4109 16543.031251
4564 18179.782566
5068 19946.691975
5625 21877.742534
6242 23985.584162
6925 26257.735811
7679 28710.980444
8514 31446.774097
9437 34637.764179
10457 38404.824942
11585 42798.425057
12831 47948.195362
14207 53942.650022
15728 60944.200369
17407 69069.305622
19262 78377.998353
21310 89009.021338
23571 101233.833294
26066 115237.984046
28820 131208.512919
31859 149236.834787
35212 169463.187810
