4 26.756294
5 33.372365
7 44.796858
9 54.197241
11 61.999602
13 68.559623
16 76.752552
20 85.828249
23 91.936695
28 101.844992
33 112.534396
38 124.809883
45 145.426989
52 170.429164
60 204.146192
69 247.935176
79 303.024284
91 376.929303
104 465.384303
119 576.870053
135 705.417617
154 869.143730
174 1052.491961
198 1284.905748
223 1538.936045
252 1846.187265
285 2209.263268
321 2618.291386
362 3096.481969
407 3632.099620
457 4236.848270
513 4924.030748
575 5695.328148
645 6576.809764
723 7567.200570
809 8656.774993
905 9849.838968
1011 11119.062390
1130 12468.829208
1261 13852.350242
1407 15269.803919
1570 16712.294161
1750 18161.877738
1950 19626.590097
2172 21039.176513
2418 22223.391332
2690 23196.015558
2993 24175.579620
3327 25301.722827
3699 26615.285508
4109 28098.440878
4564 29804.738466
5068 31810.667948
5625 34004.464238
