4 15.579845
5 18.624350
7 23.711539
9 27.897938
11 31.485703
13 34.709509
16 39.178615
20 44.702170
23 48.592975
28 54.747312
33 60.597331
38 66.381750
45 74.767772
52 83.684757
60 94.343772
69 106.460094
79 119.874618
91 136.163565
104 154.420527
119 175.973785
135 199.612418
154 229.818208
174 264.723258
198 310.760525
223 362.386833
252 426.047547
285 502.958172
321 591.565796
362 697.435728
407 818.696939
457 958.542863
513 1120.242904
575 1304.264472
645 1517.830614
723 1763.249606
809 2044.158900
905 2372.274681
1011 2752.800138
1130 3202.794744
1261 3722.661059
1407 4326.225582
1570 5027.022345
1750 5824.932585
1950 6727.538374
2172 7739.245994
2418 8843.485213
2690 9984.321071
2993 11167.220173
3327 12387.312610
3699 13652.691781
4109 14885.583374
4564 15977.646211
5068 16859.582071
5625 17535.776002
6242 18067.321420
6925 18551.102511
7679 19101.909413
