4 4.349162
5 5.387639
7 7.223250
9 8.820403
11 10.230608
13 11.493031
16 13.205634
20 15.345034
23 16.974990
28 19.962532
33 23.428338
38 27.445820
45 34.041470
52 41.735112
60 51.737555
69 64.314967
79 79.651616
91 99.583470
104 122.676186
119 150.832789
135 182.237348
154 220.891804
174 262.695278
198 313.764854
223 367.381172
252 429.369692
285 498.819067
321 572.495698
362 653.069979
407 736.875415
457 823.805534
513 914.626287
575 1010.316295
645 1115.851429
723 1233.158365
809 1362.822694
905 1501.768675
1011 1648.251981
1130 1811.061544
1261 1987.178008
1407 2178.938194
1570 2384.106104
1750 2595.695976
1950 2809.167642
2172 3022.868254
2418 3241.167803
2690 3473.852891
2993 3732.820283
3327 4018.109245
3699 4326.594203
4109 4656.795704
4564 5024.130085
5068 5437.817452
5625 5899.358818
6242 6392.173705
6925 6904.359921
7679 7428.896101
8514 7942.413775
