4 3.320185
5 4.069154
7 5.502962
9 6.859268
11 8.127372
13 9.334083
16 11.172448
20 13.898639
23 16.123615
28 20.117878
33 24.609510
38 29.624643
45 37.545471
52 46.431525
60 57.634878
69 71.380929
79 87.849199
91 108.995635
104 133.303176
119 162.812564
135 195.672929
154 236.163275
174 280.141331
198 334.303165
223 391.783734
252 458.959917
285 534.950515
321 616.364574
362 706.730784
407 803.149187
457 907.669204
513 1022.354546
575 1147.194422
645 1285.714151
723 1436.442543
809 1597.916119
905 1774.884983
1011 1965.978325
1130 2173.058843
1261 2397.059979
1407 2642.175822
1570 2912.727266
1750 3220.357972
1950 3576.400969
2172 3987.158220
2418 4458.248983
2690 4996.544592
2993 5614.586152
3327 6301.631138
3699 7059.417794
4109 7879.075995
4564 8768.816555
5068 9721.909141
5625 10737.466765
6242 11823.291584
6925 12989.273902
7679 14249.613867
8514 15630.363927
