4 6.725344
5 8.327783
7 11.150534
9 13.532914
11 15.536005
13 17.255152
16 19.505292
20 22.139792
23 24.012820
28 27.229285
33 30.771571
38 34.809642
45 41.444249
52 49.253148
60 59.489050
69 72.422203
79 88.201832
91 108.679633
104 132.314884
119 160.984242
135 192.820634
154 231.933617
174 274.348530
198 326.680071
223 382.724073
252 449.647364
285 528.332056
321 617.505527
362 723.873525
407 847.217713
457 993.004478
513 1167.194214
575 1373.214928
645 1621.822155
723 1917.450696
809 2263.654833
905 2668.592447
1011 3124.045790
1130 3634.786629
1261 4193.314511
1407 4801.328185
1570 5453.049134
1750 6142.185853
1950 6875.543443
2172 7672.706963
2418 8571.496651
2690 9608.527079
2993 10833.331482
3327 12254.442285
3699 13849.092966
4109 15565.560943
4564 17467.471208
5068 19569.094660
5625 21843.072740
6242 24239.610937
6925 26693.419489
7679 29098.529543
8514 31372.344852
