4 4.348729
5 4.890985
7 5.829720
9 6.716383
11 7.626939
13 8.614991
16 10.354028
20 13.208374
23 15.721464
28 20.500382
33 25.873123
38 31.706068
45 40.452214
52 49.688641
60 60.682491
69 73.491058
79 88.187207
91 106.398831
104 126.753865
119 150.890705
135 177.201493
154 208.863011
174 242.300265
198 282.277456
223 323.811055
252 372.547412
285 429.756021
321 495.279521
362 574.306481
407 666.175195
457 773.996892
513 901.144443
575 1047.983602
645 1218.254070
723 1412.593901
809 1631.353763
905 1877.404815
1011 2146.635731
1130 2440.930853
1261 2751.885273
1407 3078.587788
1570 3412.167668
1750 3733.532659
1950 4025.832576
2172 4271.282755
2418 4454.477774
2690 4597.997129
2993 4758.006731
3327 4958.603408
3699 5192.120287
4109 5416.815522
4564 5621.154764
5068 5851.562335
5625 6137.235769
