4 14.759705
5 17.276822
7 21.243268
9 24.394952
11 27.056192
13 29.377240
16 32.380121
20 35.762015
23 38.030776
28 41.638987
33 45.239874
38 48.997213
45 54.849621
52 61.662946
60 70.771155
69 82.722848
79 98.023542
91 118.970139
104 144.521042
119 177.302417
135 215.782323
154 265.737417
174 322.831576
198 396.769498
223 479.307375
252 581.088532
285 703.468673
321 843.285126
362 1008.355914
407 1193.943474
457 1402.233430
513 1634.207328
575 1885.062487
645 2156.129981
723 2438.714705
809 2723.696489
905 3009.274925
1011 3289.891661
1130 3571.116438
1261 3850.953765
1407 4134.150673
1570 4417.770557
1750 4698.115838
1950 4984.452958
2172 5287.687076
2418 5613.687329
2690 5961.870921
2993 6335.598099
3327 6733.066886
3699 7149.961739
4109 7571.110812
4564 8007.107631
5068 8451.621056
5625 8903.187081
6242 9357.705049
6925 9820.760361
7679 10294.763106
8514 10793.272044
9437 11308.304812
10457 11835.050183
11585 12365.113168
12831 12897.117426
14207 13428.210831
15728 13948.544704
17407 14479.139898
19262 15030.699463
21310 15586.119083
23571 16092.993990
26066 16615.737793
28820 17239.958454
31859 17859.409436
35212 18507.170445
