4 23.615655
5 30.260746
7 43.222850
9 55.636896
11 67.161355
13 77.621023
16 91.405675
20 106.807250
23 116.668487
28 131.080900
33 144.300336
38 157.309709
45 176.102631
52 196.018412
60 220.384632
69 250.027631
79 285.537497
91 331.027624
104 382.687255
119 443.778103
135 509.057780
154 585.071830
174 662.558143
198 753.184930
223 847.154172
252 959.149213
285 1094.473672
321 1254.123061
362 1452.254940
407 1688.898288
457 1971.413716
513 2308.119638
575 2703.060897
645 3172.468450
723 3720.156665
809 4348.903384
905 5074.310119
1011 5895.685712
1130 6833.658669
1261 7875.862067
1407 9041.549865
1570 10343.356312
1750 11779.507709
1950 13371.987619
2172 15125.948422
2418 17031.414896
2690 19064.173044
2993 21218.142205
3327 23458.923569
3699 25811.295599
4109 28260.325250
4564 30840.444703
5068 33572.541181
5625 36436.366819
6242 39365.388261
6925 42282.508047
7679 45139.008083
8514 47945.018513
9437 50731.366576
10457 53536.365232
11585 56361.096355
12831 59165.919370
14207 61823.126469
15728 64236.027752
17407 66496.716748
19262 68782.002903
21310 71187.240743
23571 73740.451599
26066 76476.279979
28820 79501.515661
31859 82913.580211
35212 86883.165749
