4 3.387160
5 4.093074
7 5.349964
9 6.527816
11 7.684870
13 8.863931
16 10.770302
20 13.656448
23 16.082705
28 20.629271
33 25.878944
38 31.875881
45 41.470971
52 52.285842
60 65.920630
69 82.660215
79 102.731735
91 128.509636
104 158.119568
119 194.012481
135 233.947351
154 283.214913
174 336.898963
198 403.288270
223 474.093022
252 557.597173
285 653.840959
321 760.067590
362 882.572418
407 1018.954453
457 1172.606341
513 1346.352227
575 1539.227011
645 1756.324475
723 1997.047511
809 2260.248543
905 2549.831922
1011 2862.716797
1130 3203.371973
1261 3563.438965
1407 3949.080670
1570 4373.556534
1750 4848.233917
1950 5393.815927
2172 6025.774586
2418 6748.715557
2690 7563.120028
2993 8481.097387
3327 9491.083072
3699 10582.328340
4109 11726.026396
4564 12894.922601
5068 14080.309794
5625 15343.060359
6242 16743.837378
6925 18350.785540
7679 20200.742179
8514 22193.553232
