4 5.307637
5 6.487055
7 8.604400
9 10.531142
11 12.350843
13 14.144265
16 16.957655
20 21.174214
23 24.737457
28 31.439208
33 39.108197
38 47.707711
45 61.204074
52 76.227881
60 95.043228
69 118.009922
79 145.396853
91 180.413060
104 220.575922
119 269.411322
135 324.185946
154 392.624616
174 468.364986
198 563.650437
223 667.203679
252 792.013914
285 939.712760
321 1107.731900
362 1308.186089
407 1539.678414
457 1810.407529
513 2128.446971
575 2495.838314
645 2927.624552
723 3429.397019
809 4005.980736
905 4673.946788
1011 5434.125038
1130 6307.272200
1261 7283.671878
1407 8381.041608
1570 9606.152366
1750 10940.964299
1950 12383.435405
2172 13922.179767
2418 15547.942010
2690 17273.894857
2993 19171.545368
3327 21329.074845
3699 23933.156509
4109 27147.527853
4564 31176.901129
5068 36189.879690
5625 42325.477888
6242 49735.282936
6925 58794.013878
7679 69785.101407
8514 83067.387548
