4 7.462304
5 9.190294
7 12.293694
9 15.135560
11 17.811986
13 20.369153
16 24.036318
20 28.730938
23 32.208689
28 38.081931
33 44.205056
38 50.919765
45 61.904779
52 74.754442
60 91.458065
69 112.487882
79 138.236052
91 171.855643
104 211.050440
119 259.251384
135 313.619311
154 381.585642
174 456.610167
198 550.662706
223 652.529607
252 774.781582
285 918.328972
321 1079.586225
362 1268.765737
407 1483.190179
457 1729.797220
513 2016.038120
575 2344.641006
645 2729.923028
723 3177.055160
809 3690.654678
905 4286.211243
1011 4965.792917
1130 5748.474469
1261 6619.272929
1407 7579.480759
1570 8619.361628
1750 9713.321134
1950 10852.194453
2172 12023.781668
2418 13228.249539
2690 14477.383330
2993 15801.451070
3327 17213.088909
3699 18767.844383
4109 20508.766903
4564 22481.899417
5068 24763.431640
5625 27459.129940
6242 30708.229142
6925 34775.346157
7679 40001.841717
8514 46697.323074
