4 3.152461
5 3.648924
7 4.556505
9 5.509957
11 6.574404
13 7.763434
16 9.782390
20 12.865958
23 15.419297
28 20.029432
33 24.993135
38 30.240746
45 37.967916
52 46.058986
60 55.691071
69 66.982282
79 80.102392
91 96.725307
104 115.929214
119 139.683489
135 166.803789
154 201.087448
174 239.284391
198 287.648629
223 340.638096
252 405.031668
285 481.664632
321 568.801526
362 671.915468
407 789.182024
457 923.579002
513 1078.781837
575 1255.185748
645 1457.238130
723 1682.487631
809 1928.077328
905 2196.550534
1011 2482.415564
1130 2785.696274
1261 3094.068064
1407 3405.586890
1570 3713.422699
1750 4007.925651
1950 4286.330080
2172 4544.370084
2418 4791.818887
2690 5044.666430
2993 5300.208221
3327 5543.309632
3699 5773.696061
4109 5994.651132
4564 6211.970783
5068 6428.879531
5625 6656.928266
6242 6900.805426
6925 7177.253770
7679 7480.965878
8514 7774.681032
