4 2.287516
5 2.678582
7 3.341165
9 3.950320
11 4.559568
13 5.190295
16 6.201316
20 7.680199
23 8.879609
28 11.041656
33 13.403655
38 15.956022
45 19.819369
52 23.986413
60 29.072835
69 35.150088
79 42.280447
91 51.277924
104 61.473096
119 73.678053
135 87.053492
154 103.250382
174 120.557243
198 141.586680
223 163.721506
252 189.615025
285 219.327219
321 252.112325
362 290.031390
407 332.371989
457 380.192329
513 434.560417
575 495.364515
645 564.174428
723 640.282319
809 722.889534
905 813.011455
1011 909.828991
1130 1015.985810
1261 1130.319422
1407 1254.187398
1570 1386.921595
1750 1527.983186
1950 1683.119375
2172 1856.838107
2418 2051.982175
2690 2271.309022
2993 2512.809045
3327 2767.501812
3699 3031.228567
4109 3286.893583
4564 3524.171563
5068 3751.407833
5625 3980.713449
6242 4222.753067
6925 4480.026019
7679 4724.168165
8514 4938.987121
