4 5.135395
5 5.899960
7 6.945047
9 7.644475
11 8.169820
13 8.615954
16 9.213956
20 10.000435
23 10.620011
28 11.777076
33 13.152873
38 14.775076
45 17.464286
52 20.611692
60 24.722848
69 29.949093
79 36.450728
91 45.171733
104 55.704768
119 69.193072
135 85.074904
154 105.825803
174 129.757918
198 161.127851
223 196.673759
252 241.285394
285 296.059370
321 360.156304
362 437.967320
407 528.355676
457 633.747568
513 756.645320
575 897.128119
645 1059.339707
723 1242.261038
809 1443.944056
905 1666.374618
1011 1906.456787
1130 2167.569455
1261 2444.355492
1407 2739.905307
1570 3055.400465
1750 3388.936713
1950 3743.208730
2172 4121.178167
2418 4516.622359
2690 4898.025020
2993 5285.465352
3327 5706.714811
3699 6177.126555
4109 6683.530211
4564 7214.451862
5068 7784.721616
5625 8389.961089
6242 8993.596172
6925 9576.864722
7679 10174.043434
