4 7.086810
5 9.049289
7 12.787828
9 16.269565
11 19.508083
13 22.568188
16 27.048834
20 33.345621
23 38.643080
28 48.934149
33 61.174607
38 75.332078
45 98.148209
52 124.093524
60 157.139313
69 198.137188
79 247.865749
91 312.671767
104 388.533339
119 482.663870
135 590.170654
154 726.532177
174 879.423249
198 1074.521095
223 1290.205446
252 1555.088043
285 1874.000338
321 2240.800158
362 2679.149580
407 3180.836979
457 3757.129737
513 4418.747092
575 5165.144749
645 6021.342771
723 6988.571767
809 8067.733651
905 9287.916127
1011 10662.264187
1130 12248.288448
1261 14054.160152
1407 16144.579334
1570 18566.223545
1750 21324.939642
1950 24453.095536
2172 27987.977861
2418 32002.491005
2690 36534.316540
2993 41618.185758
3327 47169.360026
3699 53155.138860
4109 59453.337175
4564 66100.781355
5068 72978.117437
5625 79820.955397
6242 86344.495153
