4 1.972469
5 2.510533
7 3.670348
9 5.011470
11 6.548032
13 8.279466
16 11.273663
20 15.984177
23 19.983845
28 27.417430
33 35.726668
38 44.806599
45 58.660111
52 73.685732
60 92.120714
69 114.257024
79 140.298354
91 173.084039
104 209.847202
119 253.034129
135 299.127123
154 352.934406
174 407.746106
198 470.526046
223 532.252743
252 599.049571
285 668.486468
321 735.959036
362 802.826919
407 866.468370
457 928.765323
513 990.825194
575 1052.120474
645 1112.869644
723 1172.437261
809 1233.705610
905 1298.561573
1011 1365.333915
1130 1439.351323
1261 1522.994477
1407 1620.576276
1570 1729.338217
1750 1850.219648
1950 1986.049906
2172 2137.868630
2418 2304.824545
2690 2484.622323
2993 2675.665302
3327 2872.537472
3699 3079.870791
4109 3301.000676
4564 3540.537738
5068 3788.801457
5625 4060.227982
6242 4356.931569
6925 4641.783107
7679 4900.823021
8514 5149.297542
