4 3.411456
5 4.494673
7 7.031400
9 10.064065
11 13.553437
13 17.467865
16 24.087347
20 34.120419
23 42.350581
28 57.070169
33 72.791576
38 89.343521
45 113.809408
52 139.746848
60 171.109790
69 208.296919
79 251.376631
91 304.488920
104 362.579251
119 429.035955
135 498.116845
154 576.637997
174 654.212696
198 739.593774
223 819.649442
252 902.587462
285 986.326970
321 1066.758908
362 1146.704127
407 1224.428774
457 1303.895424
513 1387.215256
575 1472.940282
645 1561.587468
723 1653.381153
809 1751.382083
905 1859.362444
1011 1972.963642
1130 2099.543060
1261 2238.796370
1407 2393.831509
1570 2563.311883
1750 2744.753603
1950 2942.432977
2172 3161.296192
2418 3400.503091
2690 3657.000342
2993 3930.596826
3327 4218.912477
3699 4533.421082
4109 4886.865487
4564 5291.910894
5068 5752.517447
5625 6290.814625
6242 6929.393514
6925 7655.487642
7679 8471.618272
8514 9419.807121
