4 3.614452
5 4.607262
7 6.805560
9 9.313323
11 12.120517
13 15.236563
16 20.542671
20 28.757161
23 35.603290
28 48.021875
33 61.527972
38 75.965352
45 97.609239
52 120.807080
60 149.079079
69 182.874256
79 222.446852
91 271.938946
104 326.926455
119 390.740071
135 457.841035
154 534.772626
174 611.389694
198 696.688856
223 778.004672
252 863.698459
285 951.360670
321 1036.495415
362 1122.304975
407 1206.960282
457 1293.868498
513 1383.952977
575 1474.827877
645 1566.604649
723 1659.620707
809 1757.900657
905 1863.229426
1011 1970.318454
1130 2086.195411
1261 2211.126851
1407 2348.022504
1570 2493.355366
1750 2647.382681
1950 2815.032224
2172 3001.562862
2418 3207.104607
2690 3429.021331
2993 3666.013234
3327 3916.925241
3699 4197.159625
4109 4516.584544
4564 4878.952460
5068 5296.716549
5625 5772.782425
6242 6298.686791
6925 6834.073270
7679 7370.904653
8514 7918.189850
