4 98.269372
5 112.594895
7 150.890074
9 183.469805
11 205.298768
13 213.661525
16 212.629670
20 215.561945
23 222.002609
28 225.599872
33 233.500480
38 240.225579
45 253.036296
52 266.211861
60 283.225331
69 304.173208
79 329.104358
91 361.624148
104 400.763260
119 450.840180
135 509.484056
154 584.917022
174 670.157871
198 778.581607
223 896.576063
252 1038.335164
285 1203.683520
321 1385.891101
362 1591.485596
407 1810.454270
457 2042.424815
513 2287.765505
575 2544.220952
645 2819.545620
723 3115.689949
809 3441.359401
905 3819.227026
1011 4262.337464
1130 4786.743409
1261 5384.735956
1407 6067.407006
1570 6832.117317
1750 7661.848290
1950 8563.328703
2172 9536.221467
2418 10564.825073
2690 11629.089950
2993 12710.578458
3327 13769.879916
3699 14800.268771
4109 15831.266630
4564 16939.824286
5068 18069.357368
5625 19092.439382
6242 19988.373085
6925 20927.306112
7679 21980.481609
