4 5.430439
5 6.320088
7 7.824770
9 9.312916
11 10.952931
13 12.786764
16 15.889641
20 20.571305
23 24.387049
28 31.143769
33 38.235807
38 45.520484
45 55.719117
52 65.479892
60 75.611092
69 85.301448
79 93.835969
91 101.482568
104 107.771074
119 114.095943
135 120.948713
154 129.537603
174 138.684814
198 149.854793
223 162.304004
252 177.587141
285 195.983115
321 217.250164
362 243.136622
407 273.798506
457 310.549276
513 354.846652
575 407.266975
645 470.239547
723 544.324938
809 629.514472
905 727.168315
1011 835.359696
1130 954.852924
1261 1085.370185
1407 1228.192399
1570 1378.372129
1750 1525.892528
1950 1660.626413
2172 1770.433442
2418 1863.254859
2690 1960.452616
2993 2071.381511
3327 2192.664806
3699 2320.105943
4109 2446.162294
4564 2567.732771
5068 2687.602185
5625 2823.261832
6242 2985.405284
6925 3176.544209
7679 3386.704319
