4 0.856639
5 1.144041
7 1.790768
9 2.535694
11 3.373647
13 4.297336
16 5.830416
20 8.126681
23 10.022654
28 13.484011
33 17.292292
38 21.421770
45 27.699154
52 34.501801
60 42.833395
69 52.772290
79 64.301564
91 78.473575
104 93.814846
119 111.017813
135 128.383015
154 147.432373
174 165.701558
198 185.755576
223 205.386831
252 227.623586
285 253.043495
321 281.286313
362 314.123932
407 350.771195
457 392.082845
513 438.640832
575 490.174131
645 548.845373
723 615.201785
809 690.117690
905 775.090058
1011 869.674382
1130 976.320235
1261 1094.618799
1407 1227.957786
1570 1374.238327
1750 1515.795161
1950 1640.179975
2172 1762.927066
2418 1890.028983
2690 2014.438495
2993 2126.365093
3327 2220.816278
3699 2316.170937
4109 2436.571648
4564 2589.935565
5068 2779.801712
5625 2995.295741
6242 3217.437885
