4 1.326824
5 1.764900
7 2.762176
9 3.920256
11 5.225877
13 6.663729
16 9.040416
20 12.564139
23 15.435073
28 20.585166
33 26.118847
38 31.972097
45 40.608737
52 49.667628
60 60.433398
69 72.949268
79 87.210500
91 104.597157
104 123.460073
119 144.846258
135 166.801316
154 191.361178
174 215.304319
198 241.607004
223 266.575188
252 292.924575
285 320.093719
321 347.163804
362 375.827311
407 405.909240
457 439.069338
513 476.646457
575 519.040524
645 567.855878
723 623.516459
809 687.880239
905 761.217142
1011 840.889286
1130 927.799039
1261 1019.306949
1407 1114.671498
1570 1212.229786
1750 1306.975194
1950 1395.717841
2172 1494.738383
2418 1607.924635
2690 1732.652179
2993 1873.299596
3327 2035.125500
3699 2221.526506
4109 2443.540079
4564 2696.042104
5068 2959.293408
5625 3217.845106
6242 3476.605808
