4 16.694727
5 19.045540
7 22.727896
9 25.801356
11 28.578599
13 31.236506
16 35.182353
20 40.534338
23 44.712472
28 52.027702
33 59.763222
38 67.909864
45 79.846727
52 92.232931
60 106.752104
69 123.474342
79 142.668680
91 166.731532
104 193.979713
119 226.571133
135 262.323527
154 306.086558
174 353.956293
198 413.888013
223 479.193578
252 558.859847
285 654.628886
321 764.777905
362 895.746756
407 1043.414975
457 1209.767694
513 1397.093465
575 1604.374084
645 1837.330654
723 2096.648295
809 2383.654590
905 2707.106507
1011 3072.129749
1130 3494.138992
1261 3971.544836
1407 4515.733072
1570 5136.037150
1750 5835.433483
1950 6627.667984
2172 7523.164158
2418 8526.964459
2690 9631.670263
2993 10839.845042
3327 12129.371377
3699 13494.562102
4109 14908.896554
4564 16387.751931
5068 17925.615789
5625 19480.757608
6242 21025.101115
6925 22564.744854
7679 24065.159466
8514 25512.028871
