4 40.954249
5 46.875095
7 55.976444
9 63.265714
11 69.317966
13 74.480636
16 81.215752
20 89.393247
23 95.409073
28 105.430706
33 115.770211
38 126.650608
45 142.814188
52 160.035091
60 180.916793
69 205.766528
79 234.835741
91 271.520045
104 313.293263
119 363.704723
135 419.654816
154 488.680904
174 564.021867
198 657.551306
223 758.144855
252 878.586398
285 1020.343611
321 1180.714399
362 1371.370216
407 1592.214951
457 1855.203771
513 2177.102821
575 2573.955229
645 3079.650598
723 3720.173519
809 4522.059646
905 5532.321247
1011 6780.256722
1130 8335.628348
1261 10225.811223
1407 12539.887236
1570 15363.082907
1750 18748.928265
1950 22807.960594
2172 27636.557574
2418 33327.117790
2690 39964.992285
2993 47698.952800
3327 56533.133154
3699 66626.103414
4109 77911.352462
4564 90484.828180
5068 104346.133948
5625 119441.016087
6242 135724.933783
6925 153071.544466
7679 171289.953490
8514 190258.721379
9437 209735.633494
10457 229535.222905
11585 249323.263938
12831 269164.181005
14207 290041.994429
15728 312451.697111
